edge_type_id target_query source_query syn_weight delay target_sections model_template dynamics_params distance_range
100 pop_name=='Exc' pop_name=='Exc' 0.0 0 ['soma'] exp2syn Exc2Exc.json "[0.0, 999.9]"
101 pop_name=='PV' pop_name=='Exc' 0.0020833333333333333 0 ['soma'] exp2syn Exc2PV.json "[0.0, 999.9]"
102 pop_name=='SOM' pop_name=='Exc' 0.00625 0 ['soma'] Exp2Syn_STP Exc2SOM.json "[0.0, 999.9]"
103 pop_name=='Exc' pop_name=='PV' 0.025 0 ['soma'] Exp2Syn_STP PV2Exc.json "[0.0, 999.9]"
104 pop_name=='Exc' pop_name=='SOM' 0.025 0 ['soma'] Exp2Syn_STP SOM2Exc.json "[0.0, 999.9]"
105 pop_name=='PV' pop_name=='PV' 0.008 0 ['soma'] exp2syn PV2PV.json "[0.0, 999.9]"
106 pop_name=='PV' pop_name=='SOM' 20 0 ['soma'] exp2syn SOM2PV.json "[0.0, 999.9]"
